Run Fitness1 Solution1 Elite1 Fitness2 Solution2 Elite2
1 1822703.6000 33600016 T 2549915.4000 34100011 T
1 1822703.6000 33600016 T 2767914.0000 33100011 T
1 1822703.6000 33600016 T 3241539.6000 14600026 F
1 1822703.6000 33600016 T 3240052.2000 24600031 F
1 1822703.6000 33600016 T 1822425.2000 34600021 F
1 1822703.6000 33600016 T 1839782.0000 15100016 F
1 1822703.6000 33600016 T 3627335.6364 33600011 T
1 1822703.6000 33600016 T 3105488.2500 33100021 T
1 1822703.6000 33600016 T 2768700.6667 33600036 T
1 1822703.6000 33600016 T 2786091.6667 02600021 F
1 1822703.6000 33600016 T 3967282.3333 13100011 F
1 1822703.6000 33600016 T 3960639.3333 13100026 F
1 1822703.6000 33600016 T 3053599.7500 33600021 T
1 1822703.6000 33600016 T 3964495.0000 03600011 F
1 1822703.6000 33600016 T 3118877.2500 23600011 T
1 1822703.6000 33600016 T 3965157.3333 12600016 F
1 1822703.6000 33600016 T 3249502.4000 23100021 F
1 1822703.6000 33600016 T 3232744.4000 13600026 T
1 1822703.6000 33600016 T 2767914.0000 33100011 T
1 1822703.6000 33600016 T 2767819.3333 35100021 T
1 1822703.6000 33600016 T 3248664.8000 14100021 F
1 1822703.6000 33600016 T 3238241.6000 34100006 T
1 1822703.6000 33600016 T 2767914.0000 33100011 T
1 1822703.6000 33600016 T 2768816.4444 34100021 T
1 1822703.6000 33600016 T 3308404.4000 12600021 F
1 1822703.6000 33600016 T 3049453.7500 32100031 T
1 1822703.6000 33600016 T 3249114.8000 02600016 F
1 1822703.6000 33600016 T 2768816.4444 34100021 T
1 1822703.6000 33600016 T 1822703.6000 33600016 T
1 1822703.6000 33600016 T 2783137.6667 12600011 F
1 1822703.6000 33600016 T 1822703.6000 33600016 T
1 1822703.6000 33600016 T 3038745.8182 34600016 T
1 1822703.6000 33600016 T 3627335.6364 33600011 T
1 1822703.6000 33600016 T 3961298.6667 02100021 F
1 1822703.6000 33600016 T 2769073.7778 33600026 F
1 1822703.6000 33600016 T 3627335.6364 33600011 T
1 1822703.6000 33600016 T 3960789.0000 13100001 F
1 1822703.6000 33600016 T 3054989.2727 24100016 T
1 1822703.6000 33600016 T 2767877.5556 34600031 T
1 1822703.6000 33600016 T 3052002.0000 32600016 T
1 1822703.6000 33600016 T 2769588.0000 33100016 T
1 1822703.6000 33600016 T 3627335.6364 33600011 T
1 1822703.6000 33600016 T 1821858.8000 35100016 F
1 1822703.6000 33600016 T 3293644.8000 14100016 F
1 1822703.6000 33600016 T 3963014.3333 13600021 T
1 1822703.6000 33600016 T 3961298.6667 02100021 F
1 3050362.0000 31600006 T 3234831.6000 32100006 F
1 3050362.0000 31600006 T 3059964.7500 21600006 T
1 3050362.0000 31600006 T 3049795.7500 31600011 T
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 3050362.0000 31600006 T 3049795.7500 31600011 T
1 3050362.0000 31600006 T 3049795.7500 31600011 T
1 3050362.0000 31600006 T 3059964.7500 21600006 T
1 3050362.0000 31600006 T 3049795.7500 31600011 T
1 3050362.0000 31600006 T 3234831.6000 32100006 F
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 3050362.0000 31600006 T 3049795.7500 31600011 T
1 3050362.0000 31600006 T 3049795.7500 31600011 T
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 3050362.0000 31600006 T 3059964.7500 21600006 T
1 3050362.0000 31600006 T 3255407.2000 01600006 F
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 3050362.0000 31600006 T 3255407.2000 01600006 F
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 3050362.0000 31600006 T 3049795.7500 31600011 T
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 3050362.0000 31600006 T 3443166.5714 11600006 F
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 3050362.0000 31600006 T 3234831.6000 32100006 F
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 3050362.0000 31600006 T 3255407.2000 01600006 F
1 3050362.0000 31600006 T 3050362.0000 31600006 T
1 2767914.0000 33100011 T 3627335.6364 33600011 T
1 2767914.0000 33100011 T 2769588.0000 33100016 T
1 2767914.0000 33100011 T 2767914.0000 33100011 T
1 2767914.0000 33100011 T 2767914.0000 33100011 T
1 2767914.0000 33100011 T 3235826.4000 32600006 T
1 2767914.0000 33100011 T 2767914.0000 33100011 T
1 2767914.0000 33100011 T 2767914.0000 33100011 T
1 2767914.0000 33100011 T 2783137.6667 12600011 F
1 2767914.0000 33100011 T 2769161.0000 32600011 T
1 2767914.0000 33100011 T 2787377.0000 03100016 T
1 2767914.0000 33100011 T 2767914.0000 33100011 T
1 2767914.0000 33100011 T 3627335.6364 33600011 T
1 2767914.0000 33100011 T 2767914.0000 33100011 T
1 2767914.0000 33100011 T 2767914.0000 33100011 T
1 2767914.0000 33100011 T 3627335.6364 33600011 T
1 2767914.0000 33100011 T 2767914.0000 33100011 T
1 2767914.0000 33100011 T 2767914.0000 33100011 T
1 2768700.6667 33600036 T 2767397.3333 33600031 T
1 2768700.6667 33600036 T 2768700.6667 33600036 T
1 2768700.6667 33600036 T 2768700.6667 33600036 T
1 2768700.6667 33600036 T 2770328.0000 34100041 F
1 2768700.6667 33600036 T 2768700.6667 33600036 T
1 2768700.6667 33600036 T 2767397.3333 33600031 T
1 2768700.6667 33600036 T 2767397.3333 33600031 T
1 2768700.6667 33600036 T 2768700.6667 33600036 T
1 2767614.6667 32600026 T 2785486.6667 22100021 F
1 2767614.6667 32600026 T 2767614.6667 32600026 T
1 2767614.6667 32600026 T 3687939.3846 22600026 F
1 2767614.6667 32600026 T 2786091.6667 02600021 F
1 3627335.6364 33600011 T 3627335.6364 33600011 T
1 3627335.6364 33600011 T 1822703.6000 33600016 T
1 2767914.0000 33100011 T 2769161.0000 32600011 T
1 2767914.0000 33100011 T 2767914.0000 33100011 T
1 2768700.6667 33600036 T 2768700.6667 33600036 T
1 2768700.6667 33600036 T 2767397.3333 33600031 T
2 3109925.2500 31600056 T 3104506.7500 31100051 F
2 3109925.2500 31600056 T 3254730.0000 02100051 F
2 3109925.2500 31600056 T 3307000.8000 12100051 F
2 3109925.2500 31600056 T 3251278.8000 11100056 F
2 3109925.2500 31600056 T 3273046.6000 22100046 F
2 3109925.2500 31600056 T 4739038.4000 0600041 F
2 3109925.2500 31600056 T 3302280.0000 21600056 F
2 3109925.2500 31600056 T 3103959.0000 31100056 F
2 3109925.2500 31600056 T 3240876.0000 33600051 F
2 3109925.2500 31600056 T 4723334.4000 31100061 F
2 3109925.2500 31600056 T 4739354.4000 11100061 F
2 3109925.2500 31600056 T 3254730.0000 02100051 F
2 3109925.2500 31600056 T 2772239.1111 31600051 T
2 3109925.2500 31600056 T 4744990.4000 1100061 F
2 3109925.2500 31600056 T 3240192.4000 31600061 T
2 3109925.2500 31600056 T 4722844.8000 32100061 F
2 3109925.2500 31600056 T 3115076.0000 02100061 F
2 3109925.2500 31600056 T 3104630.0000 31100046 F
2 3109925.2500 31600056 T 3257546.0000 32100051 F
2 3109925.2500 31600056 T 4721706.8000 31600066 F
2 3109925.2500 31600056 T 4737004.4000 1600041 F
2 3109925.2500 31600056 T 4739354.4000 11100061 F
2 3109925.2500 31600056 T 3295968.0000 31100066 F
2 3109925.2500 31600056 T 3118754.5000 11100066 F
2 3109925.2500 31600056 T 4664250.4000 03100051 F
2 3109925.2500 31600056 T 2772239.1111 31600051 T
2 3109925.2500 31600056 T 2772239.1111 31600051 T
2 3109925.2500 31600056 T 4739101.2000 22100061 F
2 3109925.2500 31600056 T 3121621.2500 1600056 F
2 3109925.2500 31600056 T 3120493.0000 01600056 F
2 3109925.2500 31600056 T 3104506.7500 31100051 F
2 3109925.2500 31600056 T 3103959.0000 31100056 F
2 3109925.2500 31600056 T 3052849.7500 32100041 F
2 3109925.2500 31600056 T 2766193.3333 32100046 F
2 3109925.2500 31600056 T 3122245.5000 01600061 F
2 3109925.2500 31600056 T 3247510.8000 02600046 F
2 3109925.2500 31600056 T 3115371.2500 11100051 F
2 3109925.2500 31600056 T 3240192.4000 31600061 T
2 3109925.2500 31600056 T 3233388.0000 23100051 F
2 3109925.2500 31600056 T 5189073.3333 23100056 F
2 3109925.2500 31600056 T 3115076.0000 02100061 F
2 3109925.2500 31600056 T 5182790.6667 22100056 F
2 3109925.2500 31600056 T 4743090.4000 12600071 F
2 3109925.2500 31600056 T 3110157.0000 32600051 F
