Run Fitness1 Solution1 Elite1 Iteration1 Fitness2 Solution2 Elite2 Iteration2
1 1609510.67 3049015 T 3 3001137.09 3059023 T 4
1 1609510.67 3049015 T 3 2765911.56 3049025 F 4
1 1609510.67 3049015 T 3 3928802.00 3033033 F 4
1 1609510.67 3049015 T 3 3637556.44 2045023 F 4
1 1609510.67 3049015 T 3 3676461.54 3031019 F 4
1 1609510.67 3049015 T 3 3241285.20 0055015 F 4
1 1609510.67 3049015 T 3 3958969.67 1047037 F 4
1 1609510.67 3049015 T 3 3052442.50 3049035 F 4
1 2378270.18 3037015 T 3 2767732.67 3035015 F 4
1 2378270.18 3037015 T 3 3229878.80 3063029 F 4
1 2950952.86 3043015 T 4 2765638.89 3035019 T 5
1 2950952.86 3043015 T 4 3229610.00 3063025 T 5
2 3304558.40 3013005 T 1 5189507.33 2017011 F 2
2 3304558.40 3013005 T 1 4711175.60 0011019 F 2
2 3304558.40 3013005 T 1 4711416.00 1011007 F 2
2 3304558.40 3013005 T 1 4062011.33 1017011 F 2
2 3304558.40 3013005 T 1 4367352.00 2027019 F 2
2 3304558.40 3013005 T 1 4713691.20 2005019 F 2
2 3304558.40 3013005 T 1 3304558.40 3013005 T 2
